,,Ciclo Respiratorio,Normal,Crepitancia,Sibilancia,Varianza,Rango,Suma de Promedios,Promedio de Espectros
158_1p2_Tc_mc_AKGC417L.wav,7,8.0,1,0.0,0.0,0.0006321414489348102,0.23845404272234888,-5.1404518782557e-06,0.0012641533474138497
158_1p3_Al_mc_AKGC417L.wav,0,1.0,0,0.0,1.0,0.026183252822249203,1.6298236043763201,5.196948166914963e-06,0.05236502418852791
158_1p3_Al_mc_AKGC417L.wav,1,2.0,0,1.0,1.0,0.08048231517811774,2.6580635209881773,3.9412827853261495e-07,0.16096205821449128
158_1p3_Al_mc_AKGC417L.wav,2,3.0,0,1.0,1.0,0.006832716212103547,1.4106586343439669,-9.520156127261657e-06,0.013665174634499035
158_1p3_Al_mc_AKGC417L.wav,3,4.0,0,1.0,0.0,0.004239567205190313,1.505933276174209,-9.938101297154931e-06,0.008478971061100932
158_1p3_Al_mc_AKGC417L.wav,4,5.0,0,1.0,1.0,0.008020694130348512,0.9852398686493102,2.3386376505335117e-06,0.01604074760459013
158_1p3_Al_mc_AKGC417L.wav,5,6.0,0,1.0,1.0,0.008024203174167974,1.468894812536948,-1.8344499897308778e-06,0.016047745648198098
158_1p3_Al_mc_AKGC417L.wav,6,7.0,0,0.0,1.0,0.003663629065975378,0.585104878775703,3.3387146446527896e-05,0.007327110708142215
158_1p3_Al_mc_AKGC417L.wav,7,8.0,0,0.0,1.0,0.0038523989864690917,0.6119397902296102,-9.754628921596097e-06,0.007704492420988114
158_1p3_Al_mc_AKGC417L.wav,8,9.0,1,0.0,0.0,0.0020554092970190532,0.43936845841363636,1.8108551058707258e-05,0.004110599537308168
158_1p3_Ar_mc_AKGC417L.wav,0,1.0,0,1.0,1.0,0.01755659856422893,1.486791012304285,8.659955488206948e-06,0.035112203771064825
158_1p3_Ar_mc_AKGC417L.wav,1,2.0,0,0.0,1.0,0.07322034113038572,2.4735751338831764,-7.627861768453173e-07,0.14643834220512655
158_1p3_Ar_mc_AKGC417L.wav,2,3.0,0,0.0,1.0,0.004360691611032812,0.527402039215537,6.984660383509663e-06,0.00872121869870735
158_1p3_Ar_mc_AKGC417L.wav,3,4.0,0,1.0,1.0,0.003913994526643503,0.7843152766276542,-4.233975615496966e-06,0.007827838248227024
158_1p3_Ar_mc_AKGC417L.wav,4,5.0,0,1.0,1.0,0.006198633821001943,0.7423863160698974,2.218460869790327e-06,0.012396772523682783
158_1p3_Ar_mc_AKGC417L.wav,5,6.0,0,1.0,1.0,0.005521517097225128,0.9366341292292606,1.0311687615480668e-05,0.011042579561506885
158_1p3_Ar_mc_AKGC417L.wav,6,7.0,0,0.0,1.0,0.003309572000728373,0.6664541588226158,-9.834930445108833e-06,0.006619010824844103
158_1p3_Ar_mc_AKGC417L.wav,7,8.0,0,0.0,1.0,0.004510922697386926,0.6228171063869385,-3.5714021647406346e-06,0.009021487612199503
158_1p3_Ar_mc_AKGC417L.wav,8,9.0,1,0.0,0.0,0.002757974944990314,0.45435721175784505,-2.3488950494161828e-05,0.005515655956809469
158_1p3_Ll_mc_AKGC417L.wav,0,1.0,0,0.0,1.0,0.0858720850624808,2.3959452803814125,-8.577434613433485e-06,0.17173931145770668
158_1p3_Ll_mc_AKGC417L.wav,1,2.0,0,0.0,1.0,0.1312930007025007,3.1684551198132573,2.7079083130969907e-06,0.2625818053998655
158_1p3_Ll_mc_AKGC417L.wav,2,3.0,0,0.0,1.0,0.017733436598831757,1.543360813121561,-1.809966405487244e-05,0.035466204137614504
158_1p3_Ll_mc_AKGC417L.wav,3,4.0,0,1.0,0.0,0.013506142609040822,1.8789772500685205,1.3112807281360491e-05,0.027011764830372265
158_1p3_Ll_mc_AKGC417L.wav,4,5.0,0,0.0,1.0,0.027095679725423635,1.6753045506779967,-1.012802783662248e-05,0.05418919517274307
158_1p3_Ll_mc_AKGC417L.wav,5,6.0,0,1.0,1.0,0.020751105122594527,1.6491332903773097,8.380665662459174e-06,0.04150050163216948
158_1p3_Ll_mc_AKGC417L.wav,6,7.0,0,1.0,1.0,0.013591552485556933,1.361923516957767,1.5161392563216086e-05,0.027182558049360792
158_1p3_Ll_mc_AKGC417L.wav,7,8.0,0,0.0,1.0,0.016191637473649288,1.2034629788680762,9.058201425675171e-07,0.03238199071209286
158_1p3_Ll_mc_AKGC417L.wav,8,9.0,1,0.0,0.0,0.008059702074600203,0.7870895545332766,-4.718841347206015e-06,0.016118545180632292
158_1p3_Lr_mc_AKGC417L.wav,0,1.0,0,1.0,1.0,0.01054328765126139,1.0101038124975874,-6.058995336925515e-06,0.021085978760277034
158_1p3_Lr_mc_AKGC417L.wav,1,2.0,0,0.0,1.0,0.03757413794195152,1.9233337221407307,6.751430978989594e-07,0.07514707504855814
158_1p3_Lr_mc_AKGC417L.wav,2,3.0,0,0.0,1.0,0.0036869884805089564,0.5199034125184383,1.2760006250544602e-05,0.007373837855623439
158_1p3_Lr_mc_AKGC417L.wav,3,4.0,0,0.0,1.0,0.002214828320354299,0.4104537306317996,-8.63461520552691e-06,0.004429571304023679
158_1p3_Lr_mc_AKGC417L.wav,4,5.0,0,1.0,1.0,0.003915733034999504,0.5887608261606385,-4.8960184006712576e-06,0.007831153299278535
158_1p3_Lr_mc_AKGC417L.wav,5,6.0,0,1.0,1.0,0.003269310177467505,0.6234066034882104,-2.8861094281723277e-06,0.006538351165130359
158_1p3_Lr_mc_AKGC417L.wav,6,7.0,0,1.0,1.0,0.0029471169341436084,0.6069869670043623,-1.5342319798578308e-05,0.005894115276804614
158_1p3_Lr_mc_AKGC417L.wav,7,8.0,0,0.0,1.0,0.0030853380810450027,0.4673037485343977,2.9058085851132207e-06,0.0061704314493614965
158_1p3_Lr_mc_AKGC417L.wav,8,9.0,0,0.0,1.0,0.0019780638379547828,0.3647273431571123,2.196205445604196e-07,0.003955916862327774
158_1p3_Pl_mc_AKGC417L.wav,0,1.0,0,0.0,1.0,0.02369196358536563,1.3256020870477663,2.9474081282836893e-06,0.04738258667262185
158_1p3_Pl_mc_AKGC417L.wav,1,2.0,0,0.0,1.0,0.05036539211309618,2.2438054465807067,-5.809294978370726e-06,0.10072917459397399
158_1p3_Pl_mc_AKGC417L.wav,2,3.0,0,0.0,1.0,0.007390011308707235,1.0438851837337784,6.186594800406177e-06,0.014779743801669945
158_1p3_Pl_mc_AKGC417L.wav,3,4.0,0,0.0,1.0,0.004856693110831948,0.77817986007452,-2.840324415475669e-06,0.00971319909470424
158_1p3_Pl_mc_AKGC417L.wav,4,5.0,0,1.0,1.0,0.00797950610614592,0.8881478827838795,-1.1566170569605134e-06,0.015958374846094615
158_1p3_Pl_mc_AKGC417L.wav,5,6.0,0,1.0,1.0,0.007869625469716207,1.0162370120712771,6.8737915984713065e-06,0.01573860296697711
158_1p3_Pl_mc_AKGC417L.wav,6,7.0,0,1.0,1.0,0.004688230508226366,0.7026212226062012,1.8305370358543656e-06,0.00937627236285697
158_1p3_Pl_mc_AKGC417L.wav,7,8.0,0,0.0,1.0,0.004563937512264798,0.6514021552674787,5.1671032192917656e-06,0.009127513037100004
158_1p3_Pl_mc_AKGC417L.wav,8,9.0,1,0.0,0.0,0.0023260429356174008,0.46705493098013584,2.4050769066368398e-05,0.004651837971529417
158_1p3_Pr_mc_AKGC417L.wav,0,1.0,0,0.0,1.0,0.005821470089182399,0.8667419339553162,-4.242028547018848e-06,0.0116426107979139
158_1p3_Pr_mc_AKGC417L.wav,1,2.0,0,0.0,1.0,0.013498722450369309,1.2482141822579236,-3.368080803012709e-08,0.026997013493821075
158_1p3_Pr_mc_AKGC417L.wav,2,3.0,0,0.0,1.0,0.002404753821187683,0.6175983171610399,2.0539836172197855e-06,0.0048094169140666995
158_1p3_Pr_mc_AKGC417L.wav,3,4.0,0,1.0,1.0,0.0019168433210159609,0.40331389473943186,5.825950847272548e-06,0.003833612786621539
158_1p3_Pr_mc_AKGC417L.wav,4,5.0,0,0.0,1.0,0.0024374065353289383,0.5770961243185704,-1.3602201537466107e-06,0.004874618381849592
158_1p3_Pr_mc_AKGC417L.wav,5,6.0,0,1.0,1.0,0.0024449663551012516,0.5279941870080815,-3.042306648386866e-06,0.004889731395558198
158_1p3_Pr_mc_AKGC417L.wav,6,7.0,0,0.0,1.0,0.002239693713050537,0.5217614257233684,-6.717102309689292e-06,0.00447929730120819
158_1p3_Pr_mc_AKGC417L.wav,7,8.0,0,1.0,1.0,0.002894073770369615,0.6416986507888198,-3.7843693912961047e-06,0.005787917998086122
158_1p3_Pr_mc_AKGC417L.wav,8,9.0,0,0.0,1.0,0.0019135290582079749,0.45496918370152206,-1.391511487426577e-06,0.0038268541806749075
158_1p3_Tc_mc_AKGC417L.wav,0,1.0,0,0.0,1.0,0.004759190951607742,0.8418467102159577,2.3483260201296803e-06,0.009518112626823514
158_1p3_Tc_mc_AKGC417L.wav,1,2.0,0,0.0,1.0,0.055997312683760035,2.5069293570495046,9.240946798879842e-07,0.11199283574423204
158_1p3_Tc_mc_AKGC417L.wav,2,3.0,0,0.0,1.0,0.0018511585504309466,0.549062110500212,7.209784302046067e-07,0.0037022472589999635
158_1p3_Tc_mc_AKGC417L.wav,3,4.0,1,0.0,0.0,0.001141840528602277,0.6407372251852574,3.1071332225172223e-06,0.0022836370624242266
158_1p3_Tc_mc_AKGC417L.wav,4,5.0,0,0.0,1.0,0.0021732110408658606,0.5333786604271031,4.195022334266532e-07,0.004346248495642751
158_1p3_Tc_mc_AKGC417L.wav,5,6.0,0,0.0,1.0,0.0017951250108914265,0.5377599035939149,-7.710784470683622e-07,0.0035901022140421446
158_1p3_Tc_mc_AKGC417L.wav,6,7.0,0,0.0,1.0,0.0009790561917181271,0.38815803523482584,-7.894062158745905e-07,0.0019580729863821426
158_1p3_Tc_mc_AKGC417L.wav,7,8.0,0,0.0,1.0,0.0010514027301206635,0.3133909941092041,-1.1180391918572125e-06,0.0021027220685273266
158_1p3_Tc_mc_AKGC417L.wav,8,9.0,1,0.0,0.0,0.000658011601232101,0.2143214689653947,-5.901491216458349e-06,0.0013159530744026834
158_1p4_Al_mc_AKGC417L.wav,0,1.0,0,1.0,1.0,0.011739722763168318,1.3482415672502097,1.1257641791949751e-07,0.02347858370554943
158_1p4_Al_mc_AKGC417L.wav,1,2.0,0,1.0,1.0,0.008195577660227788,1.9485303507196359,1.76481579868008e-05,0.01639049074231251
158_1p4_Al_mc_AKGC417L.wav,2,3.0,0,1.0,0.0,0.006907183080473691,1.5293566412039175,6.857817785583311e-07,0.013813788782105913
158_1p4_Al_mc_AKGC417L.wav,3,4.0,1,0.0,0.0,0.00162031598339988,0.35279273651261833,-5.178838431375359e-06,0.0032405637400961767
158_1p4_Al_mc_AKGC417L.wav,4,5.0,0,1.0,0.0,0.0048476382820369975,1.6589691002107902,9.279922701527043e-06,0.009694851761174985
158_1p4_Al_mc_AKGC417L.wav,5,6.0,0,1.0,0.0,0.0021070637857072863,0.8059704625230377,-1.6445211644665216e-05,0.00421404214067399
158_1p4_Al_mc_AKGC417L.wav,6,7.0,1,0.0,0.0,0.0013729356752531076,0.4341972381082169,7.220887709344841e-06,0.0027457510389191967
158_1p4_Al_mc_AKGC417L.wav,7,8.0,0,1.0,1.0,0.004153978349047421,1.1276989186956152,-5.274985282449343e-06,0.00830758985230078
158_1p4_Al_mc_AKGC417L.wav,8,9.0,1,0.0,0.0,0.004342126959939413,1.137315212364158,4.125984862047464e-06,0.008683864001868767
158_1p4_Ar_mc_AKGC417L.wav,0,1.0,0,1.0,1.0,0.011058945589526194,1.3207535560905468,1.0734670992484254e-05,0.02211707933456629
158_1p4_Ar_mc_AKGC417L.wav,1,2.0,0,1.0,0.0,0.004079778584792029,0.7855138260388017,-7.095923246407107e-06,0.008159226340960573
158_1p4_Ar_mc_AKGC417L.wav,2,3.0,0,1.0,0.0,0.0052583974154088355,1.0768407078544657,8.630186264147292e-06,0.010516355275738224
158_1p4_Ar_mc_AKGC417L.wav,3,4.0,1,0.0,0.0,0.0021175052297739494,0.5593548531562389,-1.8720836330777458e-06,0.004234921297678776
158_1p4_Ar_mc_AKGC417L.wav,4,5.0,0,1.0,0.0,0.005123531835996967,1.3393333509645116,9.501085122604593e-07,0.010246614692294853
158_1p4_Ar_mc_AKGC417L.wav,5,6.0,0,1.0,0.0,0.0026868968800828784,0.7344291497879507,1.6140932928865303e-06,0.0053736848201365595
158_1p4_Ar_mc_AKGC417L.wav,6,7.0,1,0.0,0.0,0.0014540388130239224,0.39808390934676374,-4.654240508051151e-06,0.0029079502073199783
158_1p4_Ar_mc_AKGC417L.wav,7,8.0,0,1.0,0.0,0.004981737943068806,0.9991552249379442,-9.013568273211635e-06,0.009963035939306414
158_1p4_Ar_mc_AKGC417L.wav,8,9.0,0,1.0,0.0,0.005181979413934525,1.0903334869984602,4.260297569649651e-06,0.010363493492073972
158_1p4_Lr_mc_AKGC417L.wav,0,1.0,0,1.0,1.0,0.005166389885135993,0.8837550982989224,1.459371715050487e-07,0.010332400502184685
158_1p4_Lr_mc_AKGC417L.wav,1,2.0,0,1.0,1.0,0.0026765733281787496,0.5930776601971217,1.5346765556010746e-06,0.0053529296134343565
158_1p4_Lr_mc_AKGC417L.wav,2,3.0,0,1.0,1.0,0.0034302908195971244,0.7081568302174912,-9.967347491705915e-06,0.006860294897505744
158_1p4_Lr_mc_AKGC417L.wav,3,4.0,0,0.0,1.0,0.0017796087015458574,0.38743213941599264,-6.810749303097464e-06,0.0035591424690439005
158_1p4_Lr_mc_AKGC417L.wav,4,5.0,0,0.0,1.0,0.0031710766858203615,1.012527860873511,-9.34696733470644e-07,0.006341875487341038
158_1p4_Lr_mc_AKGC417L.wav,5,6.0,0,0.0,1.0,0.002641849746802654,0.6870779811620142,-4.700811728572403e-06,0.005283592380008697
158_1p4_Lr_mc_AKGC417L.wav,6,7.0,0,0.0,1.0,0.001380104607155183,0.4044336070249466,1.0195259373480474e-05,0.002760088274503402
158_1p4_Lr_mc_AKGC417L.wav,7,8.0,0,1.0,1.0,0.002795279583306816,0.7626391747309021,-6.64946127253244e-07,0.00559031231011314
158_1p4_Lr_mc_AKGC417L.wav,8,9.0,0,1.0,1.0,0.0031438316140454015,0.8036427588604385,-1.694458103996746e-06,0.006287380915625459
158_1p4_Pl_mc_AKGC417L.wav,0,1.0,0,0.0,1.0,0.010018773264234554,1.1026412704598085,2.7947739890502328e-06,0.020036811043719113
158_1p4_Pl_mc_AKGC417L.wav,1,2.0,0,1.0,1.0,0.0033472220215532765,0.6696183918449903,-8.602114202486887e-06,0.006694172617383103
158_1p4_Pl_mc_AKGC417L.wav,2,3.0,0,1.0,0.0,0.004362553373984426,0.9366141859725027,4.495629810734505e-06,0.008724742077453598
158_1p4_Pl_mc_AKGC417L.wav,3,4.0,1,0.0,0.0,0.002213717737585531,0.4879758330398065,-2.1200451171008885e-05,0.004427342262078401
158_1p4_Pl_mc_AKGC417L.wav,4,5.0,0,1.0,0.0,0.004562955450286448,1.0413223830746596,-1.902994032277272e-05,0.009125511044686263
158_1p4_Pl_mc_AKGC417L.wav,5,6.0,0,1.0,0.0,0.002643666779255173,0.707219614192347,2.9911302937448136e-06,0.005287226371242291
158_1p4_Pl_mc_AKGC417L.wav,6,7.0,1,0.0,0.0,0.0018229623521156821,0.5698250934502691,3.997644348518298e-05,0.003645764956402232
158_1p4_Pl_mc_AKGC417L.wav,7,8.0,0,1.0,1.0,0.004768373660954665,0.9382019015779183,4.7730283771359986e-06,0.009536326217687054
158_1p4_Pl_mc_AKGC417L.wav,8,9.0,0,1.0,1.0,0.005418187028167247,1.0273009721246986,9.42643426922595e-06,0.010835887509367158
158_1p4_Pr_mc_AKGC417L.wav,0,1.0,0,0.0,1.0,0.00409024987867821,0.823334588669476,1.5254044612594962e-06,0.008180199489416414
158_1p4_Pr_mc_AKGC417L.wav,1,2.0,0,1.0,1.0,0.0025060440611391777,0.6584935568736425,-1.0174474087786194e-05,0.00501188490754748
158_1p4_Pr_mc_AKGC417L.wav,2,3.0,0,1.0,1.0,0.003576377569474979,0.7880162597012456,-5.259844143118134e-07,0.007152456185713357
158_1p4_Pr_mc_AKGC417L.wav,3,4.0,0,1.0,1.0,0.0014465862453078315,0.3853387302290459,-4.656684837102744e-06,0.0028931115791564306
158_1p4_Pr_mc_AKGC417L.wav,4,5.0,0,1.0,1.0,0.0024032778037763763,0.6389234816871141,-4.211935101561996e-06,0.004806345006159088
158_1p4_Pr_mc_AKGC417L.wav,5,6.0,0,1.0,1.0,0.0018951869167650433,0.4399808946807653,5.9955050715269365e-06,0.003790296993321005
158_1p4_Pr_mc_AKGC417L.wav,6,7.0,0,0.0,1.0,0.0011974259901024356,0.3478583792530785,-7.547414053785712e-06,0.002394747048689285
158_1p4_Pr_mc_AKGC417L.wav,7,8.0,0,1.0,1.0,0.0016963153637704388,0.4903363170502723,3.9605577073800525e-06,0.00339248092267809
158_1p4_Pr_mc_AKGC417L.wav,8,9.0,0,1.0,1.0,0.0021691063539269156,0.5874531369115763,-1.0199764127475328e-05,0.004338017924596471
158_1p4_Tc_mc_AKGC417L.wav,0,1.0,0,1.0,0.0,0.004460379901460253,0.950032975475968,-6.472039582058191e-07,0.00892043236349153
158_1p4_Tc_mc_AKGC417L.wav,1,2.0,0,1.0,0.0,0.002190349457136982,0.5020733685944625,1.2283283834261868e-06,0.004380521299170402
158_1p4_Tc_mc_AKGC417L.wav,2,3.0,1,0.0,0.0,0.0017643628320671394,0.6088693906927405,6.723191629069081e-07,0.003528578179152915
158_1p4_Tc_mc_AKGC417L.wav,3,4.0,1,0.0,0.0,0.0006688989355381742,0.2897178806478454,-1.7144922800224047e-06,0.001337769705724732
158_1p4_Tc_mc_AKGC417L.wav,4,5.0,0,1.0,0.0,0.0015816812940264,0.9841184814154904,-7.806734610071232e-07,0.0031632239838996178
158_1p4_Tc_mc_AKGC417L.wav,5,6.0,1,0.0,0.0,0.0010038568034449122,0.5129923491359502,-1.5021057214233999e-06,0.0020076729055922473
158_1p4_Tc_mc_AKGC417L.wav,6,7.0,1,0.0,0.0,0.00046395774915737646,0.25118586458237274,4.7914485908090095e-06,0.0009278748412802562
158_1p4_Tc_mc_AKGC417L.wav,7,8.0,0,1.0,0.0,0.0011161633581185015,0.6304593386821522,-2.885411443566173e-07,0.0022322281457103884
158_1p4_Tc_mc_AKGC417L.wav,8,9.0,1,0.0,0.0,0.0012414624527811646,0.689404149242397,1.920700104971232e-06,0.0024828134236610363
158_2p2_Ar_mc_AKGC417L.wav,0,1.0,0,1.0,0.0,0.0022680521918475856,0.7247370419669465,9.518559538757458e-07,0.00453592185897347
158_2p2_Ar_mc_AKGC417L.wav,1,2.0,0,1.0,1.0,0.0020528130112287845,1.286622341068667,-2.38716105472378e-06,0.004105544610083536
158_2p2_Ar_mc_AKGC417L.wav,2,3.0,0,0.0,1.0,0.002016263365771856,0.5727131393867473,1.293355973716005e-06,0.004032431485506309
158_2p2_Ar_mc_AKGC417L.wav,3,4.0,1,0.0,0.0,0.00382415794939587,1.4639427453069171,8.944168385685504e-06,0.00764812698618247
158_2p2_Ar_mc_AKGC417L.wav,4,5.0,0,1.0,1.0,0.0023621089985727027,0.4674584295989862,-1.7960238294000418e-05,0.0047240934396154234
158_2p2_Ar_mc_AKGC417L.wav,5,6.0,0,1.0,0.0,0.0017075885067153282,0.593742723288788,3.0419139955575744e-06,0.0034150990306701557
158_2p2_Ar_mc_AKGC417L.wav,6,7.0,0,1.0,0.0,0.0028329825840782774,1.5435712300575912,8.250658050616116e-06,0.005665828999803555
158_2p2_Ar_mc_AKGC417L.wav,7,8.0,0,1.0,0.0,0.0023041904526395255,0.6452499246686361,5.6609486165238116e-06,0.004608185319976221
158_2p2_Ar_mc_AKGC417L.wav,8,9.0,0,1.0,0.0,0.0015541093801329227,0.48172673760029117,-8.577230445401818e-06,0.003108152271458617
158_2p3_Lr_mc_AKGC417L.wav,0,1.0,0,1.0,0.0,0.0020060420594466277,0.8521004442297971,1.29940486873834e-05,0.004011921528355125
158_2p3_Lr_mc_AKGC417L.wav,1,2.0,0,1.0,0.0,0.0031624680465282846,0.5968955278747501,4.81946441572666e-06,0.00632466122729267
158_2p3_Lr_mc_AKGC417L.wav,2,3.0,0,1.0,1.0,0.0031884912278708076,0.7360482275168942,-1.35298505330685e-06,0.0063766674341313905
158_2p3_Lr_mc_AKGC417L.wav,3,4.0,0,1.0,0.0,0.0025353643160748885,0.47906181688081,1.9839867860660602e-05,0.005070588075307773
158_2p3_Lr_mc_AKGC417L.wav,4,5.0,0,1.0,0.0,0.0022252748443784966,0.5628637750797815,-7.4676198534800985e-06,0.00445029518257018
158_2p3_Lr_mc_AKGC417L.wav,5,6.0,0,1.0,0.0,0.002904547568904243,0.7663904855680223,-1.3236259990287229e-05,0.005808934113993822
158_2p3_Lr_mc_AKGC417L.wav,6,7.0,0,1.0,0.0,0.0029668165642636377,0.6724241353742486,7.343757690429762e-06,0.005933290143953373
158_2p3_Lr_mc_AKGC417L.wav,7,8.0,0,1.0,0.0,0.003765645072630986,0.616711259908123,-2.6492496802412026e-07,0.007531091577181787
158_2p3_Lr_mc_AKGC417L.wav,8,9.0,0,1.0,1.0,0.0022431941240046703,0.46981149356560065,-8.162088776855192e-06,0.004486117347203349
158_2p3_Lr_mc_AKGC417L.wav,9,10.0,0,1.0,1.0,0.0020312819851457348,0.8317080341377182,1.7376847571265496e-05,0.004062336528573282
158_2p3_Lr_mc_AKGC417L.wav,10,11.0,0,1.0,1.0,0.0018136435546655097,0.636497409220562,-2.213983743557911e-06,0.003627182268383296
158_2p3_Lr_mc_AKGC417L.wav,11,12.0,0,1.0,1.0,0.0019534664410841515,0.5494323376096959,6.682230957586268e-06,0.003906707047897655
158_2p3_Tc_mc_AKGC417L.wav,0,1.0,0,0.0,1.0,0.002701484130348131,0.7569576310380166,-8.511103864977094e-07,0.005402749304290818
158_2p3_Tc_mc_AKGC417L.wav,1,2.0,0,1.0,1.0,0.014925949728130987,1.9198409772854412,-3.502721904272963e-06,0.029850602168032155
158_2p3_Tc_mc_AKGC417L.wav,2,3.0,0,0.0,1.0,0.020204155949055398,1.9873095927184807,-3.664126358533862e-06,0.04040631573588689
158_2p3_Tc_mc_AKGC417L.wav,3,4.0,0,0.0,1.0,0.011650048139815407,1.8188014195152076,-4.035514010728014e-06,0.023299450418219358
158_2p3_Tc_mc_AKGC417L.wav,4,5.0,0,0.0,1.0,0.00779898620456078,1.7126831897830328,1.0337297352765858e-05,0.015597080433802226
158_2p3_Tc_mc_AKGC417L.wav,5,6.0,0,1.0,1.0,0.012666395717323987,1.8885595035034837,-4.4253638356980155e-06,0.025332089228432365
158_2p3_Tc_mc_AKGC417L.wav,6,7.0,0,0.0,1.0,0.01387577091748835,2.034730457133657,-3.977971923821882e-06,0.027749937699610514
158_2p3_Tc_mc_AKGC417L.wav,7,8.0,0,0.0,1.0,0.0052923827244165155,1.017269070505074,9.227350416015877e-07,0.010584486373599725
158_2p3_Tc_mc_AKGC417L.wav,8,9.0,0,0.0,1.0,0.014085037160181025,2.028818338225184,1.4249908397513252e-06,0.028168373331634293
158_2p3_Tc_mc_AKGC417L.wav,9,10.0,0,0.0,1.0,0.009127943635226466,1.930588794712542,-1.8189764492543287e-06,0.01825486521876385
158_2p3_Tc_mc_AKGC417L.wav,10,11.0,0,0.0,1.0,0.013148255864159762,1.9000151251624122,2.8496191202611412e-06,0.02629575166959566
158_2p3_Tc_mc_AKGC417L.wav,11,12.0,0,0.0,1.0,0.010026470578002109,1.9810261035437269,1.2303598873182021e-05,0.020051782026457625
159_1b1_Al_sc_Meditron.wav,0,1.0,1,0.0,0.0,0.0006356458690455671,0.4528194912793574,-6.0515640440630915e-06,0.001271248358177871
159_1b1_Al_sc_Meditron.wav,1,2.0,1,0.0,0.0,0.0005801373575266481,0.4345118382768034,-8.052385840904136e-07,0.001160239961722107
159_1b1_Al_sc_Meditron.wav,2,3.0,0,0.0,1.0,0.0004773562075390412,0.4341504688534972,-1.3220939907412735e-07,0.0009546889231387347
159_1b1_Al_sc_Meditron.wav,3,4.0,1,0.0,0.0,0.0006150855814965412,0.42948706967825545,-3.2645027360189775e-07,0.0012301401700684882
159_1b1_Al_sc_Meditron.wav,4,5.0,1,0.0,0.0,0.00048423423154186164,0.4262852115271385,6.763681876445279e-07,0.0009684130808876294
159_1b1_Al_sc_Meditron.wav,5,6.0,1,0.0,0.0,0.000618491451430728,0.4448473089161424,7.154931047321408e-08,0.001236909482698655
159_1b1_Al_sc_Meditron.wav,6,7.0,1,0.0,0.0,0.0007142640236358026,0.5098940428405544,-4.091509371506725e-06,0.0014284566244403833
159_1b1_Al_sc_Meditron.wav,7,8.0,1,0.0,0.0,0.0005881575864467684,0.4617961398394677,5.25282729546772e-07,0.0011762739160482481
159_1b1_Al_sc_Meditron.wav,8,9.0,1,0.0,0.0,0.0005749049442101737,0.45093118449985603,5.996652713361075e-07,0.0011497772992845718
159_1b1_Al_sc_Meditron.wav,9,10.0,1,0.0,0.0,0.0005345366993749062,0.43477273689305784,-4.946796957467203e-06,0.0010690438907895927
159_1b1_Al_sc_Meditron.wav,10,11.0,1,0.0,0.0,0.0006068126390988258,0.47873193179768414,2.202894667875099e-06,0.0012135987032375435
159_1b1_Al_sc_Meditron.wav,11,12.0,1,0.0,0.0,0.0004440255617481251,0.432386162832487,3.140554854701809e-07,0.0008879856426583576
159_1b1_Ar_sc_Meditron.wav,0,1.0,1,0.0,0.0,1.852741791490195e-05,0.0793674320033575,-8.557922449967369e-07,3.705334744468864e-05
159_1b1_Ar_sc_Meditron.wav,1,2.0,1,0.0,0.0,2.8590368052813577e-05,0.08721089602400267,-3.2653801892068577e-07,5.7177760731701386e-05
159_1b1_Ar_sc_Meditron.wav,2,3.0,1,0.0,0.0,1.9339313541123202e-05,0.07205016514079245,4.914063064646119e-07,3.867769703927528e-05
159_1b1_Ar_sc_Meditron.wav,3,4.0,1,0.0,0.0,0.00011070997348826096,0.38158338899869354,1.6902101380693837e-06,0.0002214154401589568
159_1b1_Ar_sc_Meditron.wav,4,5.0,1,0.0,0.0,2.087508549496532e-05,0.0685349792003585,-7.021718527071194e-07,4.174860237815614e-05
159_1b1_Ar_sc_Meditron.wav,5,6.0,1,0.0,0.0,4.2684735175600044e-05,0.3062317980297401,-2.740879502176745e-07,8.53661039144182e-05
159_1b1_Ar_sc_Meditron.wav,6,7.0,1,0.0,0.0,1.718637242986762e-05,0.06780964454088036,-7.122523282348947e-07,3.43712603324458e-05
159_1b1_Ar_sc_Meditron.wav,7,8.0,1,0.0,0.0,3.351154163365884e-05,0.0784206697893247,1.271856579571435e-07,6.70215748255805e-05
159_1b1_Ar_sc_Meditron.wav,8,9.0,1,0.0,0.0,7.000937568786145e-05,0.25114217278944145,1.4930679733189406e-07,0.00014001455743960063
159_1b1_Ll_sc_Meditron.wav,0,1.0,1,0.0,0.0,1.0833688888426487e-05,0.034861028628364245,3.174511463075342e-07,2.1666794630718382e-05
159_1b1_Ll_sc_Meditron.wav,1,2.0,1,0.0,0.0,2.3807527259400183e-05,0.1130254985604095,3.475266559150575e-07,4.7613951143573997e-05
159_1b1_Ll_sc_Meditron.wav,2,3.0,1,0.0,0.0,7.5768573003913e-05,0.25510173430338245,-1.3846497116619542e-06,0.00015152906143964376
159_1b1_Ll_sc_Meditron.wav,3,4.0,1,0.0,0.0,5.4055708082638954e-05,0.1346564883105012,1.8189987711926667e-06,0.00010810579063628613
159_1b1_Ll_sc_Meditron.wav,4,5.0,1,0.0,0.0,2.999293618488202e-05,0.14598273469469866,-1.1594782332114254e-08,5.9984258892106016e-05
159_1b1_Ll_sc_Meditron.wav,5,6.0,1,0.0,0.0,2.361208015347987e-05,0.06634244794104194,5.579193437677172e-07,4.7221681738739145e-05
