,,Ciclo Respiratorio,Crepitancia,Sibilancia,Varianza,Rango,Suma de Promedios,Promedio de Espectros
176_1b4_Ar_mc_AKGC417L.wav,1,2.0,1.0,0.0,9.520351854863776e-05,0.19895926629212643,-2.445248923870832e-06,0.00019040168873523235
176_1b4_Ar_mc_AKGC417L.wav,2,3.0,1.0,0.0,6.986085441558056e-05,0.25464551408200287,-2.404190338782287e-06,0.000139719844084887
176_1b4_Ar_mc_AKGC417L.wav,3,4.0,1.0,0.0,7.546363276392301e-05,0.2827848931905198,2.44199571411186e-07,0.00015092528100060765
176_1b4_Ar_mc_AKGC417L.wav,4,5.0,1.0,0.0,7.74980843190325e-05,0.2405782298261962,4.245062244212752e-06,0.00015499205209263217
176_1b4_Ar_mc_AKGC417L.wav,5,6.0,1.0,0.0,0.00011116249774769844,0.30657205710160856,-1.0819007845815962e-06,0.00022231954995701549
176_1b4_Ll_mc_AKGC417L.wav,0,1.0,1.0,0.0,5.3679116515295945e-05,0.2360333978871231,4.965115621452766e-06,0.0001073564664566264
176_1b4_Ll_mc_AKGC417L.wav,1,2.0,1.0,0.0,0.0004518746911845609,0.8367095907563165,-6.572725576774173e-06,0.0009037239968635919
176_1b4_Ll_mc_AKGC417L.wav,2,3.0,1.0,0.0,0.00035302457743643386,0.799140900804705,6.447137027091494e-06,0.0007060397318380227
176_1b4_Ll_mc_AKGC417L.wav,3,4.0,1.0,0.0,0.00037731882555830517,0.7839132845058905,-1.9913501290531695e-06,0.0007546277284630165
176_1b4_Ll_mc_AKGC417L.wav,4,5.0,1.0,0.0,0.000323552958820073,0.8294858298414779,7.464560831719848e-07,0.0006470887311449364
176_1b4_Ll_mc_AKGC417L.wav,5,6.0,1.0,0.0,0.00031374915762020724,0.8183451956489948,3.55983379112947e-06,0.0006274829455508651
176_1b4_Lr_mc_AKGC417L.wav,0,1.0,1.0,0.0,9.466079169338166e-06,0.12725536047196756,7.656559732922443e-07,1.8931846811026454e-05
176_1b4_Lr_mc_AKGC417L.wav,1,2.0,1.0,0.0,3.6843632870593584e-05,0.17168201363436736,-1.4147805993615632e-06,7.368519593231269e-05
176_1b4_Lr_mc_AKGC417L.wav,2,3.0,1.0,0.0,3.1517695350827255e-05,0.1310316049658927,-4.602135294296617e-07,6.303454942215017e-05
176_1b4_Lr_mc_AKGC417L.wav,3,4.0,1.0,0.0,3.29722657248711e-05,0.12710179311135822,2.4468719394453934e-06,6.594366435181641e-05
176_1b4_Lr_mc_AKGC417L.wav,4,5.0,1.0,0.0,2.8072853796222573e-05,0.15349984248885598,-9.680654675458764e-07,5.6144216417803894e-05
176_1b4_Lr_mc_AKGC417L.wav,5,6.0,1.0,0.0,2.8279054166878175e-05,0.14504233312553866,-2.0362386473687844e-06,5.6556723022361104e-05
176_1b4_Pl_mc_AKGC417L.wav,0,1.0,1.0,0.0,5.648008836132597e-05,0.23464126527500376,-1.537391211642231e-05,0.00011295831796900352
176_1b4_Pl_mc_AKGC417L.wav,1,2.0,1.0,0.0,0.0003728710674325476,0.5346091868995075,1.1139135435046775e-05,0.0007457211876407229
176_1b4_Pl_mc_AKGC417L.wav,2,3.0,1.0,0.0,0.0003619454856857674,0.43754258370770016,-3.7299390648527037e-06,0.0007238813102172085
176_1b4_Pl_mc_AKGC417L.wav,3,4.0,1.0,0.0,0.00030016061386678244,0.4396315645746211,5.02617382515879e-06,0.0006003133341709004
176_1b4_Pl_mc_AKGC417L.wav,4,5.0,1.0,0.0,0.0002360178622260079,0.375228051465229,5.044955358545124e-07,0.0004720231876485405
176_1b4_Pl_mc_AKGC417L.wav,5,6.0,1.0,0.0,0.00037722107305690304,0.5806712030083072,3.911088735936282e-07,0.000754423667113485
176_1b4_Pr_mc_AKGC417L.wav,0,1.0,1.0,0.0,4.351567849162431e-05,0.20140866110542055,-3.9935038876191855e-06,8.70299248869381e-05
176_1b4_Pr_mc_AKGC417L.wav,1,2.0,1.0,0.0,0.0001894016403455865,0.41915238149036027,2.535672877884319e-06,0.0003787926404484637
176_1b4_Pr_mc_AKGC417L.wav,2,3.0,1.0,0.0,0.00019210417633355788,0.345757514253128,5.501309024964036e-07,0.00038420322496648767
176_1b4_Pr_mc_AKGC417L.wav,3,4.0,1.0,0.0,0.00024353699699753383,0.4367185517450348,-7.114093370779516e-06,0.00048706758950874243
176_1b4_Pr_mc_AKGC417L.wav,4,5.0,1.0,0.0,0.0002015121258812698,0.4111235550729607,8.373263168091983e-08,0.00040301354783574256
176_1b4_Pr_mc_AKGC417L.wav,5,6.0,1.0,0.0,0.00021130264507265774,0.47409005378484426,4.760234712130821e-06,0.0004225949390225255
176_1b4_Tc_mc_AKGC417L.wav,0,1.0,1.0,0.0,0.0015080169241276189,0.8610991768713094,1.5353831477897432e-05,0.0030159842195800536
176_1b4_Tc_mc_AKGC417L.wav,1,2.0,1.0,0.0,0.0030561107066268203,1.550439471523822,-3.0338668843432448e-05,0.006112049726463571
176_1b4_Tc_mc_AKGC417L.wav,2,3.0,1.0,0.0,5.578011480552617e-05,0.34267074661459807,1.4500679852678551e-05,0.00011155874071198105
176_1b4_Tc_mc_AKGC417L.wav,3,4.0,0.0,0.0,0.00011104525100825123,0.3100404906051265,9.466305038690462e-06,0.0002220875817711174
176_1b4_Tc_mc_AKGC417L.wav,4,5.0,1.0,0.0,0.0007952384655173077,0.652713661602676,8.31544055133345e-06,0.0015904346895353324
176_1b4_Tc_mc_AKGC417L.wav,5,6.0,1.0,0.0,0.0006842766995405725,0.8416678729729901,3.6429205328503934e-06,0.001368519878288555
176_2b3_Al_mc_AKGC417L.wav,0,1.0,0.0,0.0,4.320910267940896e-06,0.053470500401091886,3.9028430165077357e-07,8.641357316513445e-06
176_2b3_Al_mc_AKGC417L.wav,1,2.0,1.0,0.0,9.834552870734944e-06,0.07674367074084072,1.5086283023150812e-07,1.966856514379669e-05
176_2b3_Al_mc_AKGC417L.wav,2,3.0,1.0,0.0,1.7011016739468197e-05,0.09954576549244588,7.053704792268823e-07,3.402097307395325e-05
176_2b3_Al_mc_AKGC417L.wav,3,4.0,1.0,0.0,1.1400539973269605e-05,0.09045202723968282,1.0943876800232749e-05,2.2800756609519644e-05
176_2b3_Al_mc_AKGC417L.wav,4,5.0,1.0,0.0,9.654140732891596e-06,0.09332215804399921,-1.1660886448176e-05,1.9307709724304832e-05
176_2b3_Al_mc_AKGC417L.wav,5,6.0,1.0,0.0,1.8718688118081178e-05,0.15441181431619108,6.280426881625423e-06,3.743622286186752e-05
176_2b3_Al_mc_AKGC417L.wav,6,7.0,1.0,0.0,1.4252143567761908e-05,0.07582964920675946,-3.257625311629897e-06,2.8503821303081647e-05
176_2b3_Ar_mc_AKGC417L.wav,0,1.0,0.0,0.0,7.698563175271737e-06,0.07750050030071762,2.1858091862639803e-06,1.5396301032878885e-05
176_2b3_Ar_mc_AKGC417L.wav,1,2.0,1.0,0.0,0.0001868758589962808,0.30740393602824395,2.9217049521041966e-05,0.0003737414455728717
176_2b3_Ar_mc_AKGC417L.wav,2,3.0,1.0,0.0,0.0003407654071839292,0.4281092172874562,-5.45908272635479e-05,0.0006815095722903625
176_2b3_Ar_mc_AKGC417L.wav,3,4.0,1.0,0.0,0.0002312841169748817,0.36297809689452465,-1.28303515059019e-05,0.0004625616743730037
176_2b3_Ar_mc_AKGC417L.wav,4,5.0,1.0,0.0,0.00020453414642658673,0.3369548938061706,3.981244657220316e-05,0.0004090561798481439
176_2b3_Ar_mc_AKGC417L.wav,5,6.0,1.0,0.0,0.00022287712183241147,0.36918558626161985,2.3155436899015375e-06,0.0004457405108251277
176_2b3_Ar_mc_AKGC417L.wav,6,7.0,1.0,0.0,0.0002188368685379978,0.32759605404046926,-4.198227386813336e-06,0.0004376665843756019
176_2b3_Ll_mc_AKGC417L.wav,0,1.0,1.0,0.0,1.862942772920625e-05,0.12288599757754784,1.1095526290029487e-05,3.7256858307069316e-05
176_2b3_Ll_mc_AKGC417L.wav,1,2.0,1.0,0.0,7.541683290853874e-05,0.19030648380494838,-6.6751542984515525e-06,0.00015082952021280583
176_2b3_Ll_mc_AKGC417L.wav,2,3.0,1.0,0.0,0.0001331465080980963,0.3461671356713135,4.124852079708128e-06,0.0002662847163265941
176_2b3_Ll_mc_AKGC417L.wav,3,4.0,1.0,0.0,7.683467347178801e-05,0.2678266827910355,-5.128579303448965e-06,0.00015366716779290621
176_2b3_Ll_mc_AKGC417L.wav,4,5.0,1.0,0.0,7.029892352184752e-05,0.23024569482293084,2.4682376277567292e-06,0.00014059368377204056
176_2b3_Ll_mc_AKGC417L.wav,5,6.0,1.0,0.0,0.00012673965675456814,0.3359371015495394,-1.0531216364368517e-05,0.00025347150429401834
176_2b3_Ll_mc_AKGC417L.wav,6,7.0,1.0,0.0,0.00010343645395637723,0.2886604262389937,6.635273112116848e-06,0.0002068695270840583
176_2b3_Lr_mc_AKGC417L.wav,0,1.0,0.0,0.0,5.280561641610746e-05,0.1589458286343644,4.194415353051135e-06,0.00010560557185275348
176_2b3_Lr_mc_AKGC417L.wav,1,2.0,1.0,0.0,0.00016234902929107792,0.3319415333855874,-1.4796505140931074e-06,0.00032468913438309604
176_2b3_Lr_mc_AKGC417L.wav,2,3.0,1.0,0.0,0.00022912910013888374,0.3666910685971756,5.1648013477508295e-06,0.0004582439172020823
176_2b3_Lr_mc_AKGC417L.wav,3,4.0,1.0,0.0,0.00010436599592358269,0.347437234744547,-7.254604133324382e-06,0.0002087290318654325
176_2b3_Lr_mc_AKGC417L.wav,4,5.0,1.0,0.0,8.06368467086542e-05,0.3610197571589323,3.6539734313762647e-06,0.00016126891790893089
176_2b3_Lr_mc_AKGC417L.wav,5,6.0,1.0,0.0,8.091880075799413e-05,0.27625746811108676,5.040987496606744e-06,0.00016183261560756478
176_2b3_Lr_mc_AKGC417L.wav,6,7.0,1.0,0.0,0.00011362060695320552,0.30858902763322327,-7.3238766151094806e-06,0.00022723750020786686
176_2b3_Pl_mc_AKGC417L.wav,0,1.0,1.0,0.0,0.0002728246360021741,0.4880699155733882,1.6558920194995356e-05,0.0005456200240802483
176_2b3_Pl_mc_AKGC417L.wav,1,2.0,1.0,0.0,0.004811809710441774,1.7768564611554913,5.2430262984732716e-05,0.009623354919470263
176_2b3_Pl_mc_AKGC417L.wav,2,3.0,1.0,0.0,0.006238948997792655,1.977032193270256,-9.523138178378717e-05,0.01247750908217066
176_2b3_Pl_mc_AKGC417L.wav,3,4.0,1.0,0.0,0.0040002889372222185,2.0741427662041256,6.886646594181848e-05,0.008000464420037415
176_2b3_Pl_mc_AKGC417L.wav,4,5.0,1.0,0.0,0.0050841491378190206,2.067598705366706,8.989356104482878e-06,0.010167997180074525
176_2b3_Pl_mc_AKGC417L.wav,5,6.0,1.0,0.0,0.0037293470412296465,1.7517935144609242,-6.033371728683595e-05,0.007458464294293221
176_2b3_Pl_mc_AKGC417L.wav,6,7.0,1.0,0.0,0.003966586161528857,1.8642270319973357,-2.3692871381115505e-06,0.007933042674874626
176_2b3_Pr_mc_AKGC417L.wav,0,1.0,0.0,0.0,1.0444068526356482e-07,0.024674952372223696,-1.115902355878698e-05,2.0887017405572485e-07
176_2b3_Pr_mc_AKGC417L.wav,1,2.0,1.0,0.0,0.00013811532288783001,0.28495514565986646,-6.439828043319291e-07,0.00027622305368447215
176_2b3_Pr_mc_AKGC417L.wav,2,3.0,1.0,0.0,0.00016199524996244837,0.29522091795997835,1.4250698397092428e-06,0.00032398040172953687
176_2b3_Pr_mc_AKGC417L.wav,3,4.0,1.0,0.0,0.00010002531257585756,0.19610410321485944,8.130363193586039e-06,0.00020004778827850334
176_2b3_Pr_mc_AKGC417L.wav,4,5.0,1.0,0.0,6.0705488078150435e-05,0.18122543782871736,-3.4604878800886355e-06,0.00012140738103101124
176_2b3_Pr_mc_AKGC417L.wav,5,6.0,1.0,0.0,0.00010026922080561338,0.30459552282763364,-4.6891773598795654e-06,0.00020053226340359213
176_2b3_Pr_mc_AKGC417L.wav,6,7.0,1.0,0.0,0.00010137569841870129,0.20952074819775585,5.190369631003916e-06,0.00020274808336466442
176_2b3_Tc_mc_AKGC417L.wav,0,1.0,1.0,0.0,0.0024620187126644924,0.9928945003123796,2.4560061817284616e-06,0.004923773486787746
176_2b3_Tc_mc_AKGC417L.wav,1,2.0,1.0,0.0,0.0004387479443111157,0.8603557165712874,-8.507886553785959e-06,0.0008774717709911674
176_2b3_Tc_mc_AKGC417L.wav,2,3.0,1.0,0.0,0.001826280194034746,1.1586657798002524,1.9782890366239742e-05,0.0036524465443970046
176_2b3_Tc_mc_AKGC417L.wav,3,4.0,1.0,0.0,0.002670522303193252,1.7342448185705392,1.865268511700252e-05,0.005340968866226457
176_2b3_Tc_mc_AKGC417L.wav,4,5.0,1.0,0.0,0.001469559192402293,0.8947387286807558,-5.8862501906786375e-05,0.002939031353967927
176_2b3_Tc_mc_AKGC417L.wav,5,6.0,1.0,0.0,0.0018713018952770774,1.6093621242722653,1.5247124644497226e-05,0.003742488488055908
176_2b3_Tc_mc_AKGC417L.wav,6,7.0,1.0,0.0,0.003816807098163979,2.104661246766408,2.4910705160596422e-05,0.007633489443685426
177_1b2_Al_mc_AKGC417L.wav,0,1.0,1.0,0.0,2.2776320424644337e-05,0.11026954166981903,-2.114173859917454e-06,4.555199638540275e-05
177_1b2_Al_mc_AKGC417L.wav,1,2.0,1.0,0.0,6.412334651684028e-05,0.1719389134178241,4.394713985584054e-06,0.00012824509478472074
177_1b2_Al_mc_AKGC417L.wav,2,3.0,1.0,0.0,5.21598075882548e-05,0.13347076039404726,-1.1734294600966327e-06,0.00010431838316178047
177_1b2_Al_mc_AKGC417L.wav,3,4.0,1.0,0.0,6.0094176243154786e-05,0.14730904761818261,5.07783566943535e-06,0.00012018527223431737
177_1b2_Ar_mc_AKGC417L.wav,0,1.0,1.0,0.0,7.443246377115628e-05,0.22805658950278754,7.4045041264073245e-06,0.0001488628214499347
177_1b2_Ar_mc_AKGC417L.wav,1,2.0,0.0,0.0,2.3776886648920195e-05,0.09518651969711006,-1.0721242592489196e-06,4.755318066837828e-05
177_1b2_Ar_mc_AKGC417L.wav,2,3.0,0.0,0.0,4.5326331254535764e-05,0.14826478235017232,-6.724138720998557e-06,9.06515919010631e-05
177_1b2_Ar_mc_AKGC417L.wav,3,4.0,1.0,0.0,6.972137723647047e-05,0.1714837002657193,-6.54914054624917e-07,0.00013943918075873832
177_1b2_Lr_mc_AKGC417L.wav,0,1.0,1.0,0.0,9.851553170105763e-05,0.20241020038246466,-1.4237222474585455e-06,0.0001970282758709776
177_1b2_Lr_mc_AKGC417L.wav,1,2.0,1.0,0.0,5.299336270058637e-05,0.1511387900936686,4.2677399873143425e-06,0.00010598540456264175
177_1b2_Lr_mc_AKGC417L.wav,2,3.0,0.0,0.0,2.9956853073600125e-05,0.12606961552746493,-9.111955798312971e-07,5.991299856628821e-05
177_1b2_Lr_mc_AKGC417L.wav,3,4.0,0.0,0.0,4.50115807637728e-05,0.12958296647704143,1.578481166287046e-06,9.002085436535473e-05
177_1b2_Pl_mc_AKGC417L.wav,0,1.0,1.0,0.0,0.00016563351659229375,0.271795933635679,-3.52940390649262e-06,0.0003312623465267888
177_1b2_Pl_mc_AKGC417L.wav,1,2.0,1.0,0.0,0.00020457504973080823,0.2638748662884285,8.577334909361046e-06,0.0004091450005097026
177_1b2_Pl_mc_AKGC417L.wav,2,3.0,1.0,0.0,0.00013977325089616278,0.23515153375010367,3.3538002018902526e-06,0.00027954320034794124
177_1b2_Pl_mc_AKGC417L.wav,3,4.0,1.0,0.0,0.00029399196911002027,0.31855750427198987,-3.4265158111316357e-06,0.0005879688690501945
177_1b2_Pr_mc_AKGC417L.wav,0,1.0,1.0,0.0,0.00032737275779041607,0.48383194803763685,4.036660605882279e-06,0.0006547362524551075
177_1b2_Pr_mc_AKGC417L.wav,1,2.0,0.0,1.0,0.0002837110855213902,0.43690194247538966,-1.32660736297306e-05,0.0005674150996565857
177_1b2_Pr_mc_AKGC417L.wav,2,3.0,0.0,1.0,0.00024276759632565524,0.32703863384947857,-3.3694061426459472e-06,0.00048552945848034105
177_1b2_Pr_mc_AKGC417L.wav,3,4.0,0.0,1.0,0.0002946379865439381,0.3701629952584047,-1.0445080985677635e-06,0.0005892608708050631
177_1b2_Tc_mc_AKGC417L.wav,0,1.0,0.0,0.0,3.8592616469030275e-05,0.1361231103106736,4.940886293800849e-07,7.718414094659245e-05
177_1b2_Tc_mc_AKGC417L.wav,1,2.0,0.0,0.0,3.930608378422986e-06,0.03958810022467596,-5.834189843619257e-07,7.86111878799229e-06
177_1b2_Tc_mc_AKGC417L.wav,2,3.0,0.0,0.0,1.0284768847981576e-05,0.06203957955764351,4.2744055951618604e-07,2.056929476970839e-05
177_1b2_Tc_mc_AKGC417L.wav,3,4.0,0.0,0.0,4.319880016036299e-06,0.036706808371890894,-4.204456026091507e-07,8.639538607637528e-06
177_1b4_Al_mc_AKGC417L.wav,0,1.0,1.0,0.0,0.00013682834435804403,0.4581535172298734,-1.0202946938076738e-06,0.00027364842912751166
177_1b4_Al_mc_AKGC417L.wav,1,2.0,1.0,0.0,0.00048645958632470473,0.5785534333257007,2.9719633571462204e-06,0.0009729094196603895
177_1b4_Al_mc_AKGC417L.wav,2,3.0,1.0,0.0,0.0005831998606082137,0.3500999951712984,-1.5068289348143087e-06,0.0011663829553730863
177_1b4_Al_mc_AKGC417L.wav,3,4.0,1.0,0.0,0.0007260580657239154,0.5271866542957482,1.2916015000688825e-05,0.0014520789263202
177_1b4_Al_mc_AKGC417L.wav,4,5.0,1.0,0.0,0.0003328373092760156,0.4006136913088541,-8.480981879030806e-06,0.0006656600943196481
177_1b4_Ar_mc_AKGC417L.wav,0,1.0,0.0,0.0,3.417176524167022e-05,0.1995466074325899,-3.913498138233314e-06,6.834146771832524e-05
177_1b4_Ar_mc_AKGC417L.wav,1,2.0,0.0,0.0,0.0008123035253048964,0.888347560791733,-1.7686756332776573e-05,0.0016245907648019151
177_1b4_Ar_mc_AKGC417L.wav,2,3.0,0.0,0.0,0.0009779811746308794,0.7240043262515998,4.7108961001361086e-05,0.0019559342342358953
177_1b4_Ar_mc_AKGC417L.wav,3,4.0,0.0,0.0,0.0010490964868068312,0.5018835260292681,-1.8147826255020787e-05,0.0020981392151464937
177_1b4_Ar_mc_AKGC417L.wav,4,5.0,0.0,0.0,0.0003798055011451029,0.41064557958633224,1.8990289978732717e-06,0.0007595944284770988
177_1b4_Lr_mc_AKGC417L.wav,0,1.0,0.0,0.0,6.033433979068188e-05,0.2713258722965508,1.993903865297902e-05,0.00012066503752294348
177_1b4_Lr_mc_AKGC417L.wav,1,2.0,0.0,0.0,0.0003678100645032489,0.7702022173852108,-1.761818895717527e-05,0.0007356127548121733
177_1b4_Lr_mc_AKGC417L.wav,2,3.0,0.0,0.0,0.0010964342931526435,1.069218345775344,-5.844339020819432e-07,0.0021928370659863796
177_1b4_Lr_mc_AKGC417L.wav,3,4.0,0.0,0.0,0.0019991358575241437,1.0085529244477616,-1.6538372243103725e-05,0.003998169274061481
177_1b4_Lr_mc_AKGC417L.wav,4,5.0,0.0,0.0,0.0020277879154267375,1.4794569869391152,4.212230745393235e-05,0.004055487342988424
177_1b4_Pl_mc_AKGC417L.wav,0,1.0,1.0,0.0,0.0002416202155690266,0.328724566441453,-3.0946148844862267e-06,0.0004832258458298576
177_1b4_Pl_mc_AKGC417L.wav,1,2.0,1.0,0.0,0.0014629277184660284,0.7248559698203001,-5.977033758960395e-06,0.002925826106812194
177_1b4_Pl_mc_AKGC417L.wav,2,3.0,1.0,0.0,0.0020909617182460457,0.958152727972877,3.167493243546098e-06,0.004181863325475322
177_1b4_Pl_mc_AKGC417L.wav,3,4.0,1.0,0.0,0.0017676707006203218,1.136779450039929,6.3099044582405965e-06,0.003535250821138129
177_1b4_Pl_mc_AKGC417L.wav,4,5.0,1.0,0.0,0.0006346954876209788,0.547278038071721,-2.7388270938513076e-05,0.0012693632786331403
177_1b4_Pr_mc_AKGC417L.wav,0,1.0,0.0,1.0,3.837317193836412e-05,0.15565069840932033,5.904714026665317e-07,7.674402749546914e-05
177_1b4_Pr_mc_AKGC417L.wav,1,2.0,0.0,1.0,0.00039301924203158226,0.49805196361438375,-1.0626116071185756e-06,0.0007860306044520733
177_1b4_Pr_mc_AKGC417L.wav,2,3.0,1.0,1.0,0.0007356306925429987,0.6274421775232,-5.85386500295424e-06,0.0014712402371575067
177_1b4_Pr_mc_AKGC417L.wav,3,4.0,0.0,1.0,0.0008560261156030591,0.5314402802101192,-2.5652472049513296e-05,0.0017120083661732923
177_1b4_Pr_mc_AKGC417L.wav,4,5.0,1.0,1.0,0.00027780740521834134,0.3568652022239892,1.6201001572847236e-05,0.0005556026875790625
177_1b4_Tc_mc_AKGC417L.wav,0,1.0,0.0,0.0,2.9677791383122422e-05,0.11670251763468427,5.729957363477522e-07,5.93537912781739e-05
177_1b4_Tc_mc_AKGC417L.wav,1,2.0,0.0,0.0,1.9074714832261967e-05,0.11216563176692287,-2.882024095385067e-07,3.8149047237104395e-05
177_1b4_Tc_mc_AKGC417L.wav,2,3.0,0.0,0.0,5.6463891566019564e-05,0.11850517858923251,1.2065619477519863e-06,0.00011292615990675333
177_1b4_Tc_mc_AKGC417L.wav,3,4.0,0.0,0.0,7.468411985298514e-05,0.2771344380842222,-3.5194017548507005e-06,0.0001493644126949607
177_1b4_Tc_mc_AKGC417L.wav,4,5.0,0.0,0.0,2.477520687915337e-05,0.1091067111196399,1.3862058893471736e-06,4.954933262691905e-05
177_2b4_Al_mc_AKGC417L.wav,0,1.0,0.0,0.0,0.0003543385282466025,0.403680925702675,1.2013764349609935e-05,0.0007086616534838697
177_2b4_Al_mc_AKGC417L.wav,1,2.0,1.0,0.0,0.003613733293316183,1.5473532638958116,-2.260859805861883e-05,0.007227386447069835
177_2b4_Al_mc_AKGC417L.wav,2,3.0,1.0,0.0,0.007299291531746697,2.135394791666609,1.0887352927611587e-05,0.014598242682904815
177_2b4_Al_mc_AKGC417L.wav,3,4.0,1.0,0.0,0.0011628125404318365,1.272784246949715,6.048115884288687e-06,0.0023256005017658183
177_2b4_Al_mc_AKGC417L.wav,4,5.0,0.0,0.0,0.002264581519715004,1.3118622436286012,3.785528514666712e-05,0.00452900720530396
177_2b4_Lr_mc_AKGC417L.wav,0,1.0,1.0,0.0,0.00010920362401572224,0.32417396068304916,4.948695253545195e-06,0.0002184025009765632
177_2b4_Lr_mc_AKGC417L.wav,1,2.0,0.0,0.0,0.00016733755191167198,0.3006682779293754,-2.783925070160289e-06,0.00033467139288036147
177_2b4_Lr_mc_AKGC417L.wav,2,3.0,1.0,0.0,7.881534052271235e-05,0.19470038820917912,-1.2981825782812215e-06,0.00015762700572818615
177_2b4_Lr_mc_AKGC417L.wav,3,4.0,1.0,0.0,9.045038261084229e-05,0.24164636087679897,4.149706247861963e-06,0.00018089885331522686
177_2b4_Lr_mc_AKGC417L.wav,4,5.0,1.0,0.0,0.00020863540076869136,0.19681568458023035,-1.5910923132344304e-05,0.00041725644457338805
177_2b4_Pl_mc_AKGC417L.wav,0,1.0,1.0,0.0,0.0004016156526514051,0.39040274048136797,4.856565085548162e-06,0.0008032138471684166
177_2b4_Pl_mc_AKGC417L.wav,1,2.0,1.0,0.0,0.0004607001237417737,0.45330570925112457,-3.7810795945210476e-05,0.0009213900308174631
177_2b4_Pl_mc_AKGC417L.wav,2,3.0,1.0,0.0,0.0005447835955730214,0.5569763555369878,1.750252463403724e-05,0.0010895417867954834
177_2b4_Pl_mc_AKGC417L.wav,3,4.0,1.0,0.0,0.0006180428439353169,0.6205961595334921,1.0391215261397138e-05,0.0012360726239114732
177_2b4_Pl_mc_AKGC417L.wav,4,5.0,1.0,0.0,0.0012547641586880768,0.4429230229426061,-1.7560988515433725e-05,0.0025094419724712063
177_2b4_Pr_mc_AKGC417L.wav,0,1.0,1.0,0.0,0.0003106921588368517,0.3760647966439272,-3.0782889332687684e-06,0.0006213708119613931
177_2b4_Pr_mc_AKGC417L.wav,1,2.0,1.0,0.0,0.0008014198350618935,0.5821930897687363,4.1077412250421205e-05,0.0016028218975241589
177_2b4_Pr_mc_AKGC417L.wav,2,3.0,1.0,0.0,0.0007032561999081347,0.5874131605065185,-2.857135137806024e-05,0.001406479605570663
177_2b4_Pr_mc_AKGC417L.wav,3,4.0,1.0,0.0,0.0006351722486047029,0.4957739846037379,-1.1491558480815105e-05,0.0012703310711752772
177_2b4_Pr_mc_AKGC417L.wav,4,5.0,1.0,0.0,0.0015016758339610756,0.5121419840119137,-1.4279739993110559e-05,0.0030032483321229507
177_2b4_Tc_mc_AKGC417L.wav,0,1.0,0.0,0.0,0.0015447842921754783,0.9460516889755912,1.1522397500627033e-05,0.003089501432954831
177_2b4_Tc_mc_AKGC417L.wav,1,2.0,0.0,0.0,0.0007420442539973828,0.5091984447878938,3.2218449781959523e-06,0.0014840720521312385
177_2b4_Tc_mc_AKGC417L.wav,2,3.0,0.0,0.0,0.0010115396103776134,0.632505095026686,-1.4411941782460736e-06,0.0020230320506365307
177_2b4_Tc_mc_AKGC417L.wav,3,4.0,0.0,0.0,0.0014120177752364078,0.8343813660351481,1.0301390093125001e-05,0.002824005703767637
177_2b4_Tc_mc_AKGC417L.wav,4,5.0,0.0,0.0,0.0009356549743089454,0.6582911412744543,4.749979519909449e-05,0.0018712455627815077
178_1b2_Al_mc_AKGC417L.wav,0,1.0,0.0,0.0,1.173415790843701e-05,0.07502270303954595,6.6918378792683205e-06,2.3466596526337968e-05
178_1b2_Al_mc_AKGC417L.wav,1,2.0,0.0,1.0,1.985112778620707e-05,0.09124125089185123,1.150442744336613e-06,3.970098493759455e-05
178_1b2_Al_mc_AKGC417L.wav,2,3.0,0.0,1.0,4.3687350265721e-05,0.1189282249483112,2.9904915929894027e-06,8.737167362433565e-05
178_1b2_Al_mc_AKGC417L.wav,3,4.0,0.0,1.0,4.2063521676469465e-05,0.10446662656666136,-9.167391856313786e-06,8.412195676709015e-05
178_1b2_Al_mc_AKGC417L.wav,4,5.0,0.0,1.0,1.9300316325530136e-05,0.0821281925781554,-5.038385143278233e-06,3.859842108736992e-05
178_1b2_Al_mc_AKGC417L.wav,5,6.0,0.0,0.0,0.00853519821453626,2.0808139782800112,-2.2206035186042253e-06,0.01706952370941869
178_1b2_Al_mc_AKGC417L.wav,6,7.0,0.0,0.0,3.076023128378073e-05,0.10994693180448624,1.1816825702620252e-05,6.15184768835331e-05
178_1b2_Al_mc_AKGC417L.wav,7,8.0,0.0,1.0,2.073859183743638e-05,0.09587204632232861,1.210162511565061e-06,4.1476086278754785e-05
178_1b2_Al_mc_AKGC417L.wav,8,9.0,0.0,1.0,3.479411864942252e-05,0.13103760121559818,8.374741428365512e-06,6.958463075635741e-05
178_1b2_Al_mc_AKGC417L.wav,9,10.0,0.0,0.0,1.843686286299479e-05,0.08325207010658968,-6.0840566721982255e-06,3.687192481142421e-05
178_1b2_Al_mc_AKGC417L.wav,10,11.0,0.0,0.0,4.119953215594291e-06,0.05437432395822703,-6.758641894889131e-06,8.2396986046543e-06
178_1b2_Al_mc_AKGC417L.wav,11,12.0,0.0,0.0,1.259378139069609e-05,0.07673857821557742,2.642216287500656e-06,2.5186478559327643e-05
178_1b2_Ar_mc_AKGC417L.wav,0,1.0,1.0,1.0,0.00017215524034090474,0.2412505250242767,1.2310707404688017e-06,0.0003442852564707704
178_1b2_Ar_mc_AKGC417L.wav,1,2.0,0.0,1.0,0.00023651493114329843,0.2216320579862604,1.2310707404687308e-06,0.0004730147233932253
178_1b2_Ar_mc_AKGC417L.wav,2,3.0,0.0,1.0,0.0010975031333270463,1.1573920619254974,-7.674397600637503e-06,0.0021949302254198845
